date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site
2018-11-26,38428,514,paypal,5.46,24.5,6
2018-11-26,54290,503,paypal,282.67,97.8,29
2018-11-26,26710,502,credit,182.99,29.2,10
2018-11-26,50891,501,credit,496.61,46.4,43
2018-11-26,56508,507,paypal,39.03,5.6,8
2018-11-26,31798,515,credit,199.55,21.7,19
2018-11-26,17374,508,paypal,457.44,38.7,28
2018-11-26,19366,504,credit,131.97,5.0,13
2018-11-26,43271,501,paypal,52.88,27.9,9
2018-11-26,21348,509,paypal,135.11,48.3,13
2018-11-26,45695,513,paypal,113.3,26.7,7
2018-11-26,54635,505,paypal,163.24,56.3,19
2018-11-26,16596,504,paypal,115.51,15.0,14
2018-11-26,41290,503,credit,28.81,6.1,7
2018-11-26,10182,503,paypal,60.16,18.7,9
2018-11-26,12083,509,credit,132.52,2.3,13
2018-11-26,25611,508,credit,53.62,11.0,8
2018-11-26,21416,510,credit,230.02,17.6,14
2018-11-26,23373,507,credit,191.4,5.4,20
2018-11-26,45437,504,credit,79.66,6.0,11
2018-11-26,36846,508,paypal,97.93,3.3,15
2018-11-26,15998,509,paypal,175.67,17.1,10
2018-11-26,45915,515,credit,26.93,11.6,8
2018-11-26,25703,510,paypal,317.51,29.9,25
2018-11-26,12174,512,credit,129.07,45.2,14
2018-11-26,27937,501,credit,24.11,13.9,7
2018-11-26,46135,515,credit,160.59,36.4,10
2018-11-26,56080,501,credit,163.46,61.3,15
2018-11-26,43756,501,paypal,38.18,13.0,10
2018-11-26,58292,502,credit,264.85,16.9,29
2018-11-26,46336,513,credit,265.98,40.8,24
2018-11-26,38470,509,credit,51.89,33.5,11
2018-11-26,19062,504,credit,47.78,9.4,10
2018-11-26,55279,502,paypal,5.7,3.3,7
2018-11-26,21218,511,credit,238.94,19.6,28
2018-11-26,46081,501,paypal,140.02,24.2,12
2018-11-26,13916,504,credit,562.98,21.4,44
2018-11-26,12085,504,credit,263.79,56.6,9
2018-11-26,46756,515,credit,267.36,68.2,18
2018-11-26,33847,510,credit,39.42,17.6,8
2018-11-26,26781,506,paypal,484.68,46.4,34
2018-11-26,54632,506,paypal,97.41,17.2,15
2018-11-26,43435,506,paypal,173.84,19.4,14
2018-11-26,57181,505,credit,106.3,20.9,12
2018-11-26,12916,502,paypal,304.39,39.4,26
2018-11-26,46609,513,paypal,245.62,57.2,30
2018-11-26,45006,504,credit,188.72,15.6,24
2018-11-26,42451,503,paypal,47.42,69.9,8
2018-11-26,28915,506,credit,290.41,30.5,13
2018-11-26,37037,503,credit,39.28,44.4,10
2018-11-26,10098,513,paypal,388.13,32.6,13
2018-11-26,31081,509,credit,537.1,18.9,29
2018-11-26,28805,510,paypal,158.18,6.2,16
2018-11-26,27109,503,paypal,132.82,20.9,14
2018-11-26,11041,506,paypal,16.99,6.0,7
2018-11-26,20012,511,paypal,73.75,9.9,12
2018-11-26,24156,511,credit,57.03,17.0,11
2018-11-26,26283,512,paypal,106.31,26.0,8
2018-11-26,27502,515,paypal,64.73,11.7,7
2018-11-26,38451,501,paypal,332.69,45.7,37
2018-11-26,28145,502,paypal,142.52,26.9,6
2018-11-26,12157,512,paypal,62.75,44.4,7
2018-11-26,58796,507,credit,218.46,22.6,27
2018-11-26,28981,502,paypal,105.47,26.7,15
2018-11-26,33204,507,credit,137.37,28.8,9
2018-11-26,40876,513,credit,602.43,19.0,18
2018-11-26,17782,504,credit,172.44,36.2,20
2018-11-26,45091,514,paypal,226.59,39.1,24
2018-11-26,38612,511,paypal,19.48,28.4,6
2018-11-26,27055,505,credit,77.47,48.7,13
2018-11-26,27854,505,paypal,153.1,21.2,20
2018-11-26,44267,515,paypal,325.21,37.7,10
2018-11-26,58611,515,credit,132.87,22.0,19
2018-11-26,56804,513,paypal,63.86,11.7,8
2018-11-26,11373,514,credit,256.87,20.5,20
2018-11-26,23754,513,credit,52.34,8.0,11
2018-11-26,52546,501,paypal,28.22,8.8,7
2018-11-26,41995,509,paypal,358.38,83.8,35
2018-11-26,13544,502,paypal,57.04,3.4,10
2018-11-26,15503,506,credit,125.32,25.6,16
2018-11-26,29280,506,paypal,182.36,18.5,17
2018-11-26,34636,511,paypal,94.82,74.5,8
2018-11-26,58479,502,paypal,8.39,21.3,6
2018-11-26,37050,502,paypal,27.42,4.6,7
2018-11-26,12268,515,paypal,97.71,48.3,11
2018-11-26,41988,504,paypal,82.02,9.5,8
2018-11-26,58124,501,paypal,233.43,22.1,22
2018-11-26,47349,507,paypal,7.92,2.1,7
2018-11-26,53264,501,paypal,161.88,27.2,10
2018-11-26,13590,503,paypal,215.99,33.1,8
2018-11-26,59807,512,paypal,381.04,44.0,11
2018-11-26,21432,504,credit,237.5,15.3,18
2018-11-26,47378,504,paypal,57.07,17.8,8
2018-11-26,17955,513,paypal,214.24,19.5,21
2018-11-26,31689,505,paypal,283.12,38.3,23
2018-11-26,51734,515,paypal,63.28,6.9,7
2018-11-26,58248,512,credit,185.34,8.1,7
2018-11-26,27131,506,paypal,175.84,48.8,20
2018-11-26,32750,512,credit,250.45,28.0,22
2018-11-26,36311,506,paypal,89.16,23.1,7
2018-11-26,12123,510,credit,118.82,35.4,12
2018-11-26,30844,513,credit,198.09,24.8,24
2018-11-26,12773,501,paypal,273.6,34.1,31
2018-11-26,28485,509,paypal,76.3,2.5,12
2018-11-26,41618,505,credit,156.59,17.7,11
2018-11-26,48162,501,credit,23.38,3.7,7
2018-11-26,55398,511,credit,173.23,11.1,9
2018-11-26,20590,503,credit,32.48,68.1,6
2018-11-26,19025,514,credit,358.6,28.8,38
2018-11-26,36217,506,credit,114.73,8.0,16
2018-11-26,40234,504,paypal,23.67,22.1,8
2018-11-26,50839,508,credit,462.74,48.8,29
2018-11-26,11801,509,credit,621.23,66.4,65
2018-11-26,51093,515,credit,147.29,4.1,6
2018-11-26,44392,514,credit,113.46,9.4,12
2018-11-26,36677,515,paypal,1.76,13.2,6
2018-11-26,15647,513,paypal,92.76,31.5,13
2018-11-26,20983,502,paypal,158.55,22.8,7
2018-11-26,14465,515,credit,158.11,21.7,16
2018-11-26,20844,502,credit,120.91,19.6,11
2018-11-26,15081,515,credit,11.65,3.6,7
2018-11-26,35432,504,paypal,39.35,4.2,7
2018-11-26,54945,515,paypal,11.64,7.6,6
2018-11-26,38078,513,credit,178.86,16.3,13
2018-11-26,36040,503,paypal,192.53,40.5,10
2018-11-26,13679,515,paypal,249.59,48.6,28
2018-11-26,57677,514,paypal,162.48,21.3,21
2018-11-26,49552,503,credit,868.71,103.3,12
2018-11-26,35285,503,credit,300.54,33.7,10
2018-11-26,14074,505,paypal,110.06,16.8,10
2018-11-26,14868,512,paypal,14.23,15.7,7
2018-11-26,50344,507,credit,75.01,7.7,9
2018-11-26,11887,510,credit,382.57,92.7,6
2018-11-26,21604,513,credit,94.12,10.5,6
2018-11-26,42503,513,credit,7.89,11.7,7
2018-11-26,43948,501,paypal,779.28,33.4,30
2018-11-26,57811,503,paypal,91.24,14.0,14
2018-11-26,59643,513,paypal,393.96,33.2,23
2018-11-26,43470,508,paypal,57.36,3.1,10
2018-11-26,32964,509,paypal,55.64,20.3,11
2018-11-26,46128,515,credit,188.58,5.2,18
2018-11-27,22291,503,credit,153.5,5.6,10
2018-11-27,20581,509,credit,213.32,16.5,24
2018-11-27,31583,511,credit,134.47,16.6,16
2018-11-27,19078,504,credit,202.03,15.2,8
2018-11-27,40065,506,credit,9.23,66.1,6
2018-11-27,51360,513,paypal,75.7,25.5,11
2018-11-27,25450,514,credit,962.85,11.5,69
2018-11-27,26738,505,credit,60.21,23.3,10
2018-11-27,58175,504,credit,25.57,5.7,8
2018-11-27,52342,502,credit,15.54,3.7,7
2018-11-27,30533,513,credit,417.39,48.8,33
2018-11-27,27974,510,credit,128.39,41.0,17
2018-11-27,40553,508,credit,82.63,25.3,13
2018-11-27,34404,514,paypal,74.71,7.7,7
2018-11-27,39959,515,paypal,560.84,86.1,10
2018-11-27,50430,506,paypal,429.87,26.7,43
2018-11-27,59747,510,credit,27.19,3.2,8
2018-11-27,35200,513,credit,99.44,13.1,10
2018-11-27,36787,509,credit,149.04,19.9,7
2018-11-27,27509,513,credit,60.51,11.2,8
2018-11-27,50750,502,paypal,147.59,18.2,8
2018-11-27,26376,510,credit,589.27,64.4,16
2018-11-27,46762,511,credit,209.26,24.8,10
2018-11-27,21812,507,paypal,838.61,60.9,72
2018-11-27,53292,503,paypal,284.93,32.4,32
2018-11-27,14451,503,paypal,131.72,8.8,13
2018-11-27,53643,512,paypal,388.54,38.9,39
2018-11-27,46702,504,credit,92.4,12.7,15
2018-11-27,43109,509,paypal,118.26,19.7,13
2018-11-27,53079,512,credit,135.86,3.9,8
2018-11-27,55817,514,paypal,385.09,23.4,26
2018-11-27,49802,508,paypal,188.52,10.4,8
2018-11-27,43358,515,credit,472.42,34.3,19
2018-11-27,18971,514,paypal,252.23,14.9,14
2018-11-27,31400,503,paypal,106.53,26.0,7
2018-11-27,40079,503,paypal,320.7,40.9,24
2018-11-27,47540,510,credit,15.1,5.5,6
2018-11-27,41553,513,credit,742.56,53.3,27
2018-11-27,21225,513,paypal,202.72,25.9,16
2018-11-27,24815,509,credit,341.79,12.2,21
2018-11-27,42066,507,paypal,164.97,12.3,8
2018-11-27,12492,503,paypal,84.75,20.6,8
2018-11-27,26589,514,credit,54.93,9.1,10
2018-11-27,20860,509,paypal,83.24,9.4,11
2018-11-27,31504,510,credit,230.41,21.0,13
2018-11-27,19335,508,paypal,47.19,13.7,9
2018-11-27,37364,512,credit,234.5,33.8,7
2018-11-27,21980,503,credit,26.34,22.1,7
2018-11-27,20394,513,credit,104.41,29.7,8
2018-11-27,53042,505,paypal,17.21,9.8,7
2018-11-27,32495,505,paypal,318.52,10.6,18
2018-11-27,17813,505,paypal,115.19,21.4,16
2018-11-27,50662,501,paypal,62.63,9.2,11
2018-11-27,34574,503,paypal,225.15,14.9,8
2018-11-27,38211,503,paypal,709.76,43.2,64
2018-11-27,24586,501,paypal,548.22,30.8,32
2018-11-27,58632,501,credit,523.19,3.1,56
2018-11-27,49464,508,paypal,290.96,27.0,24
2018-11-27,59184,507,credit,10.11,14.4,7
2018-11-27,36337,515,paypal,408.24,58.1,43
2018-11-27,13655,503,paypal,1.57,7.6,6
2018-11-27,42268,509,credit,57.59,5.7,8
2018-11-27,59982,511,paypal,110.9,14.0,11
2018-11-27,42290,512,paypal,291.61,31.3,20
2018-11-27,26246,508,paypal,44.91,10.4,10
2018-11-27,56911,504,paypal,274.74,50.0,27
2018-11-27,48394,514,credit,206.9,11.5,24
2018-11-27,54503,508,credit,37.2,44.7,8
2018-11-27,54689,503,credit,162.1,38.1,13
2018-11-27,50632,503,credit,86.33,57.2,7
2018-11-27,58327,511,paypal,107.45,36.8,9
2018-11-27,40542,506,credit,19.95,31.5,8
2018-11-27,50003,506,credit,51.83,3.3,10
2018-11-27,43165,503,paypal,140.24,27.2,11
2018-11-27,47830,515,paypal,488.1,47.9,53
2018-11-27,39559,501,paypal,120.79,20.8,16
2018-11-27,30567,513,credit,61.55,4.3,12
2018-11-27,13197,511,credit,30.0,31.9,8
2018-11-27,19834,512,credit,250.51,27.8,19
2018-11-27,39903,507,credit,132.0,16.6,15
2018-11-27,27359,502,credit,389.24,28.2,36
2018-11-27,12109,515,paypal,209.44,25.0,7
2018-11-27,35328,501,paypal,136.79,12.8,9
2018-11-27,21585,503,paypal,50.47,30.7,9
2018-11-27,42674,511,paypal,0.11,20.9,6
2018-11-27,14603,506,credit,40.5,7.8,6
2018-11-27,30863,508,paypal,85.98,10.9,14
2018-11-27,31581,505,credit,38.04,20.8,9
2018-11-27,11973,505,credit,180.28,28.1,13
2018-11-27,23371,511,credit,266.04,15.5,31
2018-11-27,37122,506,credit,2.33,9.8,6
2018-11-27,55292,503,paypal,3.57,25.4,6
2018-11-27,19779,507,paypal,446.65,108.4,17
2018-11-27,54753,514,credit,77.17,4.9,7
2018-11-27,22685,502,credit,58.99,12.0,8
2018-11-27,52790,501,credit,100.8,30.3,8
2018-11-27,58340,510,credit,23.92,21.3,6
2018-11-27,54040,501,paypal,39.83,14.4,8
2018-11-27,48306,511,credit,257.2,13.1,18
2018-11-27,26374,514,credit,90.0,12.8,11
2018-11-27,53718,507,credit,57.73,4.9,12
2018-11-27,37595,511,paypal,243.68,61.7,20
2018-11-27,47639,505,paypal,231.58,38.3,23
2018-11-27,14780,514,credit,42.5,12.6,7
2018-11-27,47045,512,paypal,459.98,45.0,7
2018-11-27,37008,513,paypal,295.88,14.4,6
2018-11-27,51530,512,credit,92.71,10.0,10
2018-11-27,30893,513,paypal,216.29,21.7,16
2018-11-27,34659,505,paypal,383.37,43.5,7
2018-11-27,57884,512,paypal,61.04,22.0,9
2018-11-27,31089,502,paypal,84.12,11.8,10
2018-11-27,35513,506,paypal,305.87,20.5,22
2018-11-27,28208,504,paypal,271.48,42.9,24
2018-11-27,59140,513,credit,116.66,23.8,12
2018-11-27,20674,509,credit,10.05,2.2,7
2018-11-27,12923,512,paypal,63.9,13.1,7
2018-11-27,15368,509,credit,373.44,32.2,27
2018-11-27,44594,502,paypal,127.1,22.0,10
2018-11-27,51983,501,paypal,20.97,51.7,6
2018-11-27,56590,506,credit,234.9,21.1,27
2018-11-27,57424,512,paypal,6.54,10.5,6
2018-11-27,48508,509,paypal,273.84,54.8,6
2018-11-27,29751,515,paypal,22.96,13.7,6
2018-11-27,46659,503,credit,88.11,20.2,15
2018-11-27,50247,503,credit,88.77,8.6,7
2018-11-27,41403,515,paypal,58.72,15.0,11
2018-11-27,45310,511,credit,106.22,11.1,14
2018-11-27,44916,514,paypal,95.25,12.1,6
2018-11-27,57233,512,paypal,336.06,32.6,23
2018-11-27,11018,509,credit,108.33,25.6,6
2018-11-27,44369,504,paypal,89.95,10.3,11
2018-11-27,17224,504,credit,21.22,18.4,7
2018-11-27,28369,513,paypal,124.33,8.1,10
2018-11-27,39628,506,paypal,302.8,30.9,28
2018-11-27,14572,515,paypal,7.67,5.8,7
2018-11-27,37959,515,paypal,382.43,35.8,16
2018-11-27,22556,509,paypal,24.51,23.1,6
2018-11-27,56946,503,paypal,86.89,2.1,9
2018-11-27,46084,511,credit,58.43,13.6,8
2018-11-27,30692,502,paypal,143.13,5.0,12
2018-11-27,23380,507,paypal,216.34,48.5,17
2018-11-27,26493,509,credit,62.33,16.5,9
2018-11-27,38672,514,paypal,294.17,28.5,19
2018-11-27,34813,508,paypal,257.83,38.8,29
2018-11-27,43750,508,credit,38.36,31.3,6
2018-11-27,17354,502,paypal,55.96,38.0,8
2018-11-27,36908,513,paypal,171.96,17.5,22
2018-11-27,37140,502,paypal,216.09,20.8,10
2018-11-27,42661,509,paypal,462.45,70.3,24
2018-11-27,10318,514,credit,444.06,17.8,16
2018-11-27,48795,507,credit,882.39,102.2,43
2018-11-27,51668,511,paypal,30.17,9.4,7
2018-11-27,23954,512,paypal,278.92,50.6,13
2018-11-27,36719,501,credit,289.84,32.1,16
2018-11-27,58421,509,paypal,409.24,37.8,8
2018-11-27,47272,503,paypal,33.12,27.2,9
2018-11-27,55586,507,credit,13.12,52.6,7
2018-11-27,15543,503,credit,86.49,13.7,11
2018-11-27,53660,502,paypal,104.68,22.0,6
2018-11-27,35694,512,paypal,16.21,8.6,6
2018-11-27,21177,514,paypal,86.89,16.1,13
2018-11-27,47284,504,paypal,33.2,5.9,9
2018-11-27,31158,512,paypal,660.98,58.8,51
2018-11-27,59958,513,paypal,298.44,35.5,15
2018-11-27,44859,501,paypal,58.1,22.7,10
2018-11-27,28063,512,credit,268.89,8.7,21
2018-11-27,51997,506,credit,102.69,21.9,9
2018-11-27,36966,506,paypal,52.0,6.1,11
2018-11-27,53127,506,paypal,290.73,33.9,33
2018-11-27,45990,510,paypal,345.89,128.1,23
2018-11-27,33253,508,credit,74.16,19.2,10
2018-11-27,48380,503,paypal,810.24,18.7,73
2018-11-27,34679,505,paypal,502.08,41.9,46
2018-11-27,58586,503,paypal,73.14,9.4,7
2018-11-27,30155,508,paypal,256.45,64.1,29
2018-11-27,46692,509,credit,167.92,34.0,18
2018-11-27,23366,508,paypal,212.75,19.5,20
2018-11-27,10271,505,credit,9.59,17.4,7
2018-11-27,29639,505,credit,55.73,15.1,8
2018-11-27,33952,511,credit,10.56,6.1,7
2018-11-27,48558,502,credit,127.82,15.7,7
2018-11-27,53492,504,paypal,227.74,45.8,18
2018-11-27,56269,510,paypal,162.16,12.5,15
2018-11-27,21277,501,paypal,12.89,51.8,7
2018-11-27,50112,501,paypal,28.58,23.5,6
2018-11-27,18385,511,paypal,539.42,21.2,49
2018-11-27,36694,503,paypal,373.75,35.6,36
2018-11-27,34045,512,paypal,284.23,19.0,28
2018-11-27,36572,508,paypal,280.11,49.7,21
2018-11-27,44377,502,paypal,30.87,11.8,8
2018-11-27,41588,507,credit,285.26,6.8,20
2018-11-27,39451,505,credit,0.15,8.1,6
2018-11-27,34077,501,credit,49.2,40.8,10
2018-11-27,33721,513,paypal,94.47,40.8,13
2018-11-27,57433,514,paypal,6.83,5.5,7
2018-11-27,53055,511,paypal,12.11,5.9,6
2018-11-27,21366,510,credit,133.85,19.5,9
2018-11-27,43168,501,paypal,1.89,21.9,6
2018-11-27,37088,503,credit,32.57,36.8,7
2018-11-27,22733,502,paypal,86.63,34.5,9
2018-11-27,11127,504,paypal,67.87,15.6,9
2018-11-27,48863,506,paypal,128.45,12.7,19
2018-11-27,51234,506,credit,141.12,31.9,12
2018-11-27,48296,513,credit,500.75,31.2,49
2018-11-27,16646,511,credit,31.81,5.4,6
2018-11-27,32397,508,credit,322.88,26.9,6
2018-11-27,34313,514,paypal,26.66,35.0,7
2018-11-27,23730,503,credit,101.37,12.5,6
2018-11-27,43524,502,paypal,84.64,7.1,8
2018-11-27,32172,503,paypal,136.38,13.7,19
2018-11-27,38229,509,paypal,57.41,30.2,9
2018-11-27,42061,511,paypal,57.75,24.5,12
2018-11-27,51729,512,paypal,45.72,8.6,10
2018-11-27,19734,511,credit,89.48,11.0,9
2018-11-27,52811,509,credit,158.3,21.0,21
2018-11-27,26791,505,credit,228.56,15.7,26
2018-11-27,30862,515,credit,149.22,9.1,11
2018-11-27,35883,502,credit,139.49,6.8,18
2018-11-27,25516,515,paypal,3.0,9.5,6
2018-11-27,44148,514,paypal,34.37,6.9,8
2018-11-27,37262,506,credit,17.7,14.6,7
2018-11-27,17229,514,paypal,86.75,21.1,9
2018-11-27,34268,510,paypal,1.9,2.1,6
2018-11-27,42664,506,credit,61.07,17.7,11
2018-11-27,28682,504,credit,44.7,10.3,8
2018-11-27,54166,507,paypal,267.45,10.7,9
2018-11-27,57818,513,credit,430.09,47.7,31
2018-11-27,24168,510,credit,264.5,59.3,19
2018-11-27,51142,512,credit,23.63,24.2,7
2018-11-27,53786,503,paypal,146.22,24.3,16
2018-11-27,38975,502,credit,15.75,3.6,7
2018-11-27,20701,514,paypal,114.3,9.7,9
2018-11-27,53176,515,credit,23.89,21.9,8
2018-11-27,52678,511,credit,498.06,32.8,16
2018-11-27,32022,515,credit,57.01,34.0,10
2018-11-27,57809,511,credit,120.27,16.3,13
2018-11-27,59859,512,credit,405.78,11.1,42
2018-11-27,45844,512,paypal,205.91,28.3,12
2018-11-27,14047,508,credit,225.39,97.7,19
2018-11-27,56749,508,credit,68.81,6.6,12
2018-11-27,22047,510,credit,606.98,78.1,46
2018-11-27,18496,504,paypal,66.88,8.1,9
2018-11-27,22583,511,credit,842.88,64.8,62
2018-11-27,56075,515,credit,184.99,31.2,24
2018-11-27,12423,503,credit,9.58,8.6,7
2018-11-27,14235,507,credit,343.72,34.6,24
2018-11-27,42093,506,credit,138.33,10.2,11
2018-11-27,44267,505,paypal,191.25,36.3,20
2018-11-27,15511,504,paypal,99.03,12.2,10
2018-11-27,47070,501,paypal,95.21,29.4,14
2018-11-27,47612,508,paypal,2.24,6.5,6
2018-11-27,58944,505,credit,223.81,36.3,11
2018-11-27,15909,505,paypal,81.16,9.1,10
2018-11-27,46448,506,paypal,82.38,7.2,8
2018-11-27,58541,515,paypal,163.14,30.3,15
2018-11-27,16510,512,paypal,218.86,3.9,26
2018-11-27,25775,507,credit,111.73,12.7,10
2018-11-27,32487,515,credit,23.79,5.4,8
2018-11-27,18165,514,paypal,259.25,43.6,15
2018-11-27,32218,510,credit,480.92,22.0,24
2018-11-27,53227,507,paypal,1082.36,32.9,41
2018-11-27,17770,503,paypal,528.69,29.2,7
2018-11-27,45238,507,paypal,111.23,50.5,17
2018-11-27,31757,506,credit,187.73,45.4,10
2018-11-27,50094,512,paypal,305.77,11.5,17
2018-11-27,14793,507,paypal,162.42,21.1,16
2018-11-27,12739,512,paypal,250.41,40.0,26
2018-11-27,21879,511,credit,239.76,27.3,15
2018-11-27,35778,507,credit,166.91,21.1,14
2018-11-27,13277,509,credit,118.58,12.2,14
2018-11-27,10904,514,credit,82.74,10.9,8
2018-11-27,55237,515,credit,319.87,34.7,16
2018-11-27,42453,508,credit,416.41,82.1,12
2018-11-27,22974,511,paypal,343.88,62.4,7
2018-11-27,41398,504,credit,40.0,42.9,6
2018-11-27,23763,512,paypal,42.08,11.0,10
2018-11-27,24940,501,paypal,35.77,4.4,8
2018-11-27,50072,512,paypal,85.75,55.9,12
2018-11-27,13551,513,paypal,331.08,13.8,8
2018-11-27,47578,503,paypal,305.14,27.0,31
2018-11-27,53219,503,credit,106.64,37.3,9
2018-11-27,18781,512,paypal,112.38,15.5,12
2018-11-27,23232,514,paypal,335.83,34.3,24
2018-11-27,42870,510,paypal,157.87,29.4,16
2018-11-27,26762,502,paypal,74.37,8.8,8
2018-11-27,47987,515,credit,539.84,14.9,59
2018-11-27,41345,501,paypal,190.67,9.5,13
2018-11-27,35324,514,credit,68.99,84.1,9
2018-11-27,23394,515,credit,228.67,30.0,21
2018-11-27,51455,511,credit,693.48,74.5,49
2018-11-27,12297,512,paypal,74.23,70.3,7
2018-11-27,49635,513,credit,24.0,21.6,6
2018-11-27,47778,513,credit,54.24,13.1,10
2018-11-27,16061,510,paypal,93.41,24.4,12
2018-11-27,34653,509,paypal,67.11,34.5,7
2018-11-27,28235,502,credit,51.62,3.6,8
2018-11-27,39973,506,credit,88.65,19.1,8
2018-11-27,16583,515,paypal,104.43,11.6,13
2018-11-27,12155,505,credit,249.9,11.9,10
2018-11-27,50256,506,credit,79.28,12.7,7
2018-11-27,22301,514,paypal,131.32,8.6,11
2018-11-27,53025,509,paypal,239.23,15.5,25
2018-11-27,37326,504,paypal,179.3,24.1,21
2018-11-27,53778,506,credit,268.59,13.8,15
2018-11-27,29873,508,paypal,19.56,2.3,8
2018-11-27,15754,508,credit,31.68,38.8,6
2018-11-27,38817,506,paypal,407.09,4.4,15
2018-11-27,58142,503,paypal,22.92,47.9,7
2018-11-27,44765,510,paypal,166.34,20.0,14
2018-11-27,58472,512,credit,137.71,10.4,12
2018-11-27,44790,511,paypal,8.97,44.8,7
2018-11-27,38394,514,credit,252.71,5.0,25
2018-11-27,48832,513,credit,26.93,15.1,7
2018-11-27,33175,506,paypal,90.54,33.2,9
2018-11-27,29260,512,credit,656.94,25.4,29
2018-11-27,12820,508,paypal,20.96,9.8,8
2018-11-27,14039,501,paypal,188.49,46.8,9
2018-11-27,51101,505,paypal,72.8,6.6,8
2018-11-27,19044,508,credit,506.74,39.2,27
2018-11-27,44488,514,credit,158.06,112.5,14
2018-11-27,30924,502,credit,41.57,14.3,8
2018-11-27,38946,512,paypal,30.85,3.5,7
2018-11-27,49319,503,credit,12.24,25.9,6
2018-11-27,30111,505,credit,320.33,24.4,32
2018-11-27,15178,503,paypal,358.3,43.5,33
2018-11-27,34408,506,paypal,505.31,28.2,45
2018-11-27,17814,515,credit,100.06,36.1,14
2018-11-27,51592,505,credit,32.81,3.4,7
2018-11-27,57096,515,credit,440.81,63.2,9
2018-11-27,31314,501,credit,197.94,67.6,9
2018-11-27,44628,505,credit,64.29,4.5,11
2018-11-27,31176,508,paypal,246.48,24.5,19
2018-11-27,10865,509,credit,58.04,6.3,10
2018-11-27,54770,504,paypal,40.98,11.6,7
2018-11-27,25344,515,credit,15.84,29.0,7
2018-11-27,47825,501,paypal,396.35,57.5,20
2018-11-27,16198,514,paypal,323.55,35.5,31
2018-11-27,55513,511,credit,149.55,108.1,19
2018-11-27,10386,506,credit,143.75,39.0,10
2018-11-27,36665,504,credit,234.02,5.0,7
2018-11-27,47979,501,credit,21.09,10.6,7
2018-11-27,45754,503,paypal,249.91,53.1,26
2018-11-27,45392,512,paypal,121.79,15.8,16
2018-11-27,41614,510,paypal,24.41,12.2,7
2018-11-27,24705,514,credit,161.16,61.1,13
2018-11-27,15958,501,credit,97.84,6.9,10
2018-11-27,47072,510,credit,24.44,6.2,8
2018-11-27,27055,510,paypal,90.01,33.0,15
2018-11-27,58050,514,credit,58.91,41.5,10
2018-11-27,41144,514,credit,21.35,32.4,8
2018-11-27,57588,510,credit,93.7,28.9,9
2018-11-27,50222,507,paypal,282.48,50.3,11
2018-11-27,59803,502,paypal,6.18,4.9,6
2018-11-27,36185,505,paypal,14.27,8.8,6
2018-11-27,23169,506,credit,165.44,8.4,21
2018-11-27,57193,501,paypal,252.29,17.7,29
2018-11-27,12286,504,paypal,15.92,32.9,7
2018-11-27,50655,515,credit,29.74,20.3,6
2018-11-27,56613,506,credit,5.93,19.4,6
2018-11-27,29069,505,paypal,355.03,6.8,15
2018-11-27,52217,512,credit,83.05,11.6,10
2018-11-27,36648,503,credit,35.98,10.8,9
2018-11-27,49684,504,paypal,370.36,16.6,34
2018-11-27,32309,504,credit,141.19,16.1,7
2018-11-27,42064,507,paypal,176.3,23.6,14
2018-11-27,20880,501,credit,76.99,24.8,6
2018-11-27,18699,503,credit,232.68,26.4,26
2018-11-27,56078,505,credit,828.45,41.1,26
2018-11-27,48756,512,paypal,159.33,36.9,11
2018-11-27,30766,509,credit,253.09,27.4,25
2018-11-27,48144,511,credit,188.45,21.1,13
2018-11-27,55367,507,credit,148.3,25.0,14
2018-11-27,41933,505,credit,264.61,32.9,14
2018-11-27,54845,507,paypal,67.2,28.6,8
2018-11-27,55503,511,credit,80.79,14.5,9
2018-11-27,22753,504,credit,72.31,11.7,8
2018-11-27,11447,503,credit,364.03,18.6,13
2018-11-27,19632,503,paypal,557.75,35.1,16
2018-11-27,28044,501,credit,89.5,45.4,7
2018-11-27,36521,510,credit,314.33,38.2,11
2018-11-27,10562,511,credit,483.19,36.3,50
2018-11-27,34033,507,paypal,253.63,21.3,29
2018-11-27,42358,511,credit,42.33,6.5,7
2018-11-27,10477,510,credit,151.35,39.0,15
2018-11-27,31842,514,credit,39.41,5.8,7
2018-11-27,57096,504,credit,40.53,7.4,9
2018-11-27,20344,515,paypal,146.82,36.1,6
2018-11-27,37226,503,credit,157.34,50.1,13
2018-11-27,15292,508,credit,247.9,51.3,14
2018-11-27,45152,505,paypal,62.71,20.5,12
2018-11-27,12525,503,credit,64.04,7.8,11
2018-11-27,22425,501,credit,2.07,28.8,6
2018-11-27,55702,510,paypal,246.97,14.5,29
2018-11-27,22835,501,credit,42.35,31.2,8
2018-11-27,51405,506,paypal,149.82,7.7,18
2018-11-27,45628,502,paypal,0.99,18.5,6
2018-11-27,45669,513,credit,90.31,32.0,13
2018-11-27,47983,514,paypal,49.53,11.1,11
2018-11-27,35609,511,credit,40.71,3.6,8
2018-11-27,55609,502,credit,50.81,19.5,8
2018-11-27,28432,512,paypal,191.28,43.0,12
2018-11-27,48381,512,paypal,216.26,45.6,27
2018-11-27,45745,505,credit,98.1,7.0,15
2018-11-27,31343,515,credit,99.78,45.2,12
2018-11-27,15770,501,paypal,255.71,24.2,19
2018-11-27,50423,504,paypal,71.54,8.3,7
