customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score
53975,8,1,700.45,3,4,5,345,12
53978,2,1,344.1,5,4,4,544,13
53980,5,2,280.74,4,5,4,454,13
53984,8,1,421.53,3,4,5,345,12
53985,10,1,32.99,1,4,1,141,6
53986,6,2,189.09,3,5,3,353,11
53988,10,2,238.23000000000002,1,5,4,154,10
53990,5,1,122.75,4,4,2,442,10
53992,5,1,14.96,4,4,1,441,9
53994,8,1,429.09,3,4,5,345,12
53995,5,2,286.11999999999995,4,5,4,454,13
54002,6,1,9.95,3,4,1,341,8
54006,8,1,32.13,3,4,1,341,8
54007,2,2,542.93,5,5,5,555,15
54008,8,2,1344.3200000000002,3,5,5,355,13
54010,2,1,29.66,5,4,1,541,10
54011,8,1,194.96,3,4,3,343,10
54016,9,1,97.92,2,4,2,242,8
54017,2,1,18.03,5,4,1,541,10
54018,8,1,179.8,3,4,3,343,10
54022,3,1,214.67,5,4,3,543,12
54027,2,2,267.52,5,5,4,554,14
54029,6,1,355.12,3,4,4,344,11
54030,8,1,22.68,3,4,1,341,8
54035,4,1,221.64,4,4,3,443,11
54040,4,2,173.24,4,5,3,453,12
54042,10,1,19.38,1,4,1,141,6
54043,9,1,19.58,2,4,1,241,7
54048,9,1,315.39,2,4,4,244,10
54051,9,1,119.49,2,4,2,242,8
54053,3,2,417.0,5,5,5,555,15
54056,3,1,103.99,5,4,2,542,11
54057,9,1,105.85,2,4,2,242,8
54059,5,2,84.08,4,5,2,452,11
54061,7,1,95.58,3,4,2,342,9
54063,7,2,299.24,3,5,4,354,12
54064,8,1,314.17,3,4,4,344,11
54066,6,2,630.8499999999999,3,5,5,355,13
54067,9,1,11.06,2,4,1,241,7
54068,8,1,344.76,3,4,4,344,11
54070,7,1,290.66,3,4,4,344,11
54072,8,2,590.5899999999999,3,5,5,355,13
54073,7,1,110.05,3,4,2,342,9
54074,11,1,258.37,1,4,4,144,9
54075,3,1,36.67,5,4,1,541,10
54076,11,1,33.12,1,4,1,141,6
54082,5,1,129.08,4,4,2,442,10
54093,10,1,68.16,1,4,2,142,7
54094,8,1,179.52,3,4,3,343,10
54095,2,1,122.68,5,4,2,542,11
54096,6,1,96.45,3,4,2,342,9
54097,5,1,8.82,4,4,1,441,9
54102,8,1,13.2,3,4,1,341,8
54107,4,1,183.1,4,4,3,443,11
54109,6,3,630.6700000000001,3,5,5,355,13
54114,8,1,97.08,3,4,2,342,9
54117,4,1,195.27,4,4,3,443,11
54121,3,1,316.46,5,4,4,544,13
54122,8,2,1277.16,3,5,5,355,13
54124,8,2,182.07,3,5,3,353,11
54125,8,1,1487.54,3,4,5,345,12
54127,3,1,5.31,5,4,1,541,10
54129,8,1,178.03,3,4,3,343,10
54133,8,2,446.93,3,5,5,355,13
54135,9,1,0.21,2,4,1,241,7
54136,11,1,58.51,1,4,2,142,7
54137,8,1,20.61,3,4,1,341,8
54140,8,1,19.74,3,4,1,341,8
54143,4,1,343.76,4,4,4,444,12
54144,8,1,223.25,3,4,3,343,10
54145,6,1,199.2,3,4,3,343,10
54148,10,1,149.16,1,4,3,143,8
54151,11,1,276.83,1,4,4,144,9
54153,4,1,158.68,4,4,3,443,11
54155,8,1,77.04,3,4,2,342,9
54156,10,2,482.2,1,5,5,155,11
54157,8,1,186.48,3,4,3,343,10
54158,8,2,755.36,3,5,5,355,13
54159,9,1,221.55,2,4,3,243,9
54163,4,1,31.77,4,4,1,441,9
54164,6,1,271.47,3,4,4,344,11
54166,4,1,267.45,4,4,4,444,12
54169,8,2,676.37,3,5,5,355,13
54171,11,1,15.6,1,4,1,141,6
54176,10,1,212.76,1,4,3,143,8
54177,10,1,586.14,1,4,5,145,10
54178,8,2,352.54999999999995,3,5,4,354,12
54179,2,1,273.23,5,4,4,544,13
54180,5,1,248.66,4,4,4,444,12
54184,8,1,76.47,3,4,2,342,9
54192,8,1,482.72,3,4,5,345,12
54195,9,1,65.37,2,4,2,242,8
54196,3,1,136.5,5,4,3,543,12
54211,8,1,263.84,3,4,4,344,11
54213,9,1,231.38,2,4,3,243,9
54217,6,1,249.86,3,4,4,344,11
54218,8,1,153.11,3,4,3,343,10
54219,9,1,126.8,2,4,2,242,8
54221,9,1,74.15,2,4,2,242,8
54222,6,1,308.25,3,4,4,344,11
54224,8,1,4.35,3,4,1,341,8
54225,4,2,235.17000000000002,4,5,3,453,12
54231,8,3,788.87,3,5,5,355,13
54234,8,1,37.81,3,4,1,341,8
54240,3,1,323.54,5,4,4,544,13
54241,8,1,188.13,3,4,3,343,10
54243,4,1,132.6,4,4,3,443,11
54249,8,1,217.53,3,4,3,343,10
54250,4,1,74.34,4,4,2,442,10
54251,5,2,149.87,4,5,3,453,12
54257,6,1,136.03,3,4,3,343,10
54262,4,1,174.41,4,4,3,443,11
54264,10,1,222.97,1,4,3,143,8
54266,4,1,180.2,4,4,3,443,11
54268,8,1,35.61,3,4,1,341,8
54273,8,1,470.57,3,4,5,345,12
54274,8,1,515.58,3,4,5,345,12
54277,2,1,219.18,5,4,3,543,12
54279,2,3,533.13,5,5,5,555,15
54281,9,1,418.68,2,4,5,245,11
54286,8,1,448.09,3,4,5,345,12
54287,8,1,262.23,3,4,4,344,11
54288,11,1,232.89,1,4,3,143,8
54290,5,1,282.67,4,4,4,444,12
54293,3,1,254.3,5,4,4,544,13
54295,4,1,1.25,4,4,1,441,9
54296,2,3,1410.6200000000001,5,5,5,555,15
54298,2,2,456.82,5,5,5,555,15
54299,2,1,72.73,5,4,2,542,11
54303,6,1,125.06,3,4,2,342,9
54305,2,1,95.49,5,4,2,542,11
54306,4,3,631.5,4,5,5,455,14
54309,8,1,627.66,3,4,5,345,12
54314,3,2,526.01,5,5,5,555,15
54319,11,1,152.12,1,4,3,143,8
54326,11,1,41.36,1,4,1,141,6
54327,9,1,50.16,2,4,1,241,7
54328,5,5,1424.86,4,5,5,455,14
54329,11,1,163.6,1,4,3,143,8
54330,8,1,789.35,3,4,5,345,12
54335,10,1,390.59,1,4,4,144,9
54338,9,1,76.15,2,4,2,242,8
54339,5,1,403.18,4,4,4,444,12
54343,11,1,90.11,1,4,2,142,7
54344,3,1,221.23,5,4,3,543,12
54346,4,1,148.85,4,4,3,443,11
54351,2,1,55.52,5,4,1,541,10
54355,8,1,548.12,3,4,5,345,12
54357,5,2,241.31,4,5,4,454,13
54358,9,1,351.7,2,4,4,244,10
54359,4,1,157.26,4,4,3,443,11
54360,7,1,6.96,3,4,1,341,8
54361,11,1,42.15,1,4,1,141,6
54362,2,1,30.38,5,4,1,541,10
54363,9,1,137.33,2,4,3,243,9
54365,9,1,87.16,2,4,2,242,8
54366,9,1,16.77,2,4,1,241,7
54368,8,1,27.63,3,4,1,341,8
54376,6,1,97.72,3,4,2,342,9
54377,9,1,17.59,2,4,1,241,7
54383,3,3,1121.6,5,5,5,555,15
54386,6,1,6.71,3,4,1,341,8
54388,6,1,210.85,3,4,3,343,10
54395,3,2,372.15,5,5,4,554,14
54396,4,2,425.71000000000004,4,5,5,455,14
54397,6,3,950.25,3,5,5,355,13
54400,9,1,88.26,2,4,2,242,8
54401,9,1,191.57,2,4,3,243,9
54409,2,2,371.63,5,5,4,554,14
54410,7,1,212.63,3,4,3,343,10
54412,5,1,475.51,4,4,5,445,13
54413,3,2,302.37,5,5,4,554,14
54414,5,3,1150.31,4,5,5,455,14
54416,3,1,18.69,5,4,1,541,10
54417,3,1,16.26,5,4,1,541,10
54418,8,1,30.41,3,4,1,341,8
54419,8,1,444.16,3,4,5,345,12
54426,8,2,158.75,3,5,3,353,11
54428,2,2,301.90000000000003,5,5,4,554,14
54431,8,1,52.08,3,4,1,341,8
54432,11,1,155.65,1,4,3,143,8
54433,10,1,105.8,1,4,2,142,7
54441,8,2,444.82,3,5,5,355,13
54445,4,1,50.57,4,4,1,441,9
54446,11,1,181.24,1,4,3,143,8
54448,10,1,64.88,1,4,2,142,7
54450,10,1,3.78,1,4,1,141,6
54451,8,1,309.45,3,4,4,344,11
54452,8,1,71.69,3,4,2,342,9
54453,8,1,182.64,3,4,3,343,10
54455,2,2,353.65,5,5,4,554,14
54456,8,2,555.86,3,5,5,355,13
54459,3,3,343.77,5,5,4,554,14
54462,6,1,60.9,3,4,2,342,9
54464,8,2,241.09,3,5,4,354,12
54465,3,2,221.77,5,5,3,553,13
54466,8,2,531.45,3,5,5,355,13
54470,4,1,1128.21,4,4,5,445,13
54471,3,1,715.15,5,4,5,545,14
54477,10,1,57.24,1,4,2,142,7
54478,3,1,18.52,5,4,1,541,10
54480,10,1,22.82,1,4,1,141,6
54491,11,1,65.83,1,4,2,142,7
54492,8,1,373.39,3,4,4,344,11
54494,8,3,485.52,3,5,5,355,13
54500,3,1,35.1,5,4,1,541,10
54501,2,2,490.38,5,5,5,555,15
54503,4,1,37.2,4,4,1,441,9
54510,8,1,382.86,3,4,4,344,11
54511,2,2,70.81,5,5,2,552,12
54512,8,1,354.71,3,4,4,344,11
54516,2,2,732.39,5,5,5,555,15
54520,4,1,97.57,4,4,2,442,10
54521,9,1,40.79,2,4,1,241,7
54522,5,2,354.11,4,5,4,454,13
54526,10,1,362.44,1,4,4,144,9
54528,9,1,658.7,2,4,5,245,11
54533,6,2,365.49,3,5,4,354,12
54536,8,1,1.99,3,4,1,341,8
54540,6,1,18.23,3,4,1,341,8
54543,8,1,33.87,3,4,1,341,8
54544,2,1,359.39,5,4,4,544,13
54545,11,1,17.96,1,4,1,141,6
54546,8,2,950.09,3,5,5,355,13
54550,4,3,432.35,4,5,5,455,14
54553,8,1,42.13,3,4,1,341,8
54554,11,1,26.29,1,4,1,141,6
54555,6,2,50.94,3,5,1,351,9
54556,8,2,463.52000000000004,3,5,5,355,13
54558,3,1,448.4,5,4,5,545,14
54559,8,1,72.24,3,4,2,342,9
54561,4,1,89.9,4,4,2,442,10
54562,9,1,239.29,2,4,4,244,10
54563,2,1,243.88,5,4,4,544,13
54565,6,1,201.32,3,4,3,343,10
54566,10,1,62.87,1,4,2,142,7
54571,3,1,441.73,5,4,5,545,14
54572,2,2,152.8,5,5,3,553,13
54573,3,1,553.42,5,4,5,545,14
54577,2,2,259.75,5,5,4,554,14
54579,8,1,338.38,3,4,4,344,11
54580,9,1,109.58,2,4,2,242,8
54581,5,2,173.03000000000003,4,5,3,453,12
54583,10,1,156.12,1,4,3,143,8
54584,8,1,78.21,3,4,2,342,9
54589,10,1,815.15,1,4,5,145,10
54590,11,1,270.57,1,4,4,144,9
54594,8,1,41.51,3,4,1,341,8
54596,10,1,110.64,1,4,2,142,7
54602,9,1,266.84,2,4,4,244,10
54606,5,1,37.51,4,4,1,441,9
54610,10,1,24.54,1,4,1,141,6
54615,11,1,94.54,1,4,2,142,7
54618,10,1,216.36,1,4,3,143,8
54619,2,2,74.66,5,5,2,552,12
54622,5,1,118.83,4,4,2,442,10
54625,3,2,794.55,5,5,5,555,15
54627,4,1,161.97,4,4,3,443,11
54630,9,1,1156.65,2,4,5,245,11
54632,5,1,97.41,4,4,2,442,10
54634,3,2,369.31,5,5,4,554,14
54635,5,1,163.24,4,4,3,443,11
54636,8,2,376.14,3,5,4,354,12
54643,8,2,158.82999999999998,3,5,3,353,11
54645,8,2,19.52,3,5,1,351,9
54647,8,2,434.96000000000004,3,5,5,355,13
54648,3,1,539.72,5,4,5,545,14
54649,6,1,9.39,3,4,1,341,8
54652,3,2,399.84,5,5,4,554,14
54658,6,1,53.27,3,4,1,341,8
54660,9,1,182.66,2,4,3,243,9
54662,6,1,76.85,3,4,2,342,9
54664,4,1,67.6,4,4,2,442,10
54668,11,1,74.4,1,4,2,142,7
54670,8,1,1560.96,3,4,5,345,12
54671,11,1,161.1,1,4,3,143,8
54672,8,1,39.03,3,4,1,341,8
54676,6,1,112.37,3,4,2,342,9
54677,5,1,5.62,4,4,1,441,9
54680,5,1,39.04,4,4,1,441,9
54681,4,1,167.79,4,4,3,443,11
54682,10,1,322.97,1,4,4,144,9
54685,9,1,102.42,2,4,2,242,8
54687,11,1,174.84,1,4,3,143,8
54689,4,2,172.28,4,5,3,453,12
54691,9,1,34.19,2,4,1,241,7
54695,3,1,462.24,5,4,5,545,14
54697,10,1,86.23,1,4,2,142,7
54700,9,1,371.74,2,4,4,244,10
54701,2,1,107.01,5,4,2,542,11
54702,3,1,76.18,5,4,2,542,11
54705,8,1,54.53,3,4,1,341,8
54710,8,1,112.33,3,4,2,342,9
54713,6,2,163.51,3,5,3,353,11
54720,3,2,1593.95,5,5,5,555,15
54723,8,1,236.7,3,4,4,344,11
54725,6,1,15.83,3,4,1,341,8
54728,6,1,209.15,3,4,3,343,10
54730,2,1,763.03,5,4,5,545,14
54732,4,1,254.46,4,4,4,444,12
54734,2,1,91.4,5,4,2,542,11
54740,8,2,428.64,3,5,5,355,13
54742,3,1,27.95,5,4,1,541,10
54748,2,2,482.2,5,5,5,555,15
54749,2,1,20.63,5,4,1,541,10
54751,2,1,104.07,5,4,2,542,11
54753,4,1,77.17,4,4,2,442,10
54757,9,1,39.59,2,4,1,241,7
54759,8,2,92.17,3,5,2,352,10
54760,8,1,1605.37,3,4,5,345,12
54761,5,1,69.48,4,4,2,442,10
54762,10,1,122.32,1,4,2,142,7
54766,4,2,50.33,4,5,1,451,10
54767,10,1,571.56,1,4,5,145,10
54770,4,2,172.69,4,5,3,453,12
54773,7,2,96.43,3,5,2,352,10
54775,8,1,16.22,3,4,1,341,8
54777,11,1,113.22,1,4,2,142,7
54780,9,2,603.84,2,5,5,255,12
54781,3,2,196.78,5,5,3,553,13
54782,5,1,518.48,4,4,5,445,13
54783,8,1,414.28,3,4,5,345,12
54784,3,3,1374.06,5,5,5,555,15
54787,8,1,152.41,3,4,3,343,10
54791,8,1,203.36,3,4,3,343,10
54795,2,1,7.61,5,4,1,541,10
54798,11,1,3.89,1,4,1,141,6
54799,10,1,68.46,1,4,2,142,7
54801,11,1,202.52,1,4,3,143,8
54808,8,1,195.75,3,4,3,343,10
54809,2,2,194.79000000000002,5,5,3,553,13
54810,8,1,508.55,3,4,5,345,12
54811,10,1,303.74,1,4,4,144,9
54817,8,1,106.12,3,4,2,342,9
54819,4,3,463.26,4,5,5,455,14
54820,5,2,389.87,4,5,4,454,13
54821,11,1,29.16,1,4,1,141,6
54826,6,1,75.94,3,4,2,342,9
54829,8,1,562.96,3,4,5,345,12
54830,11,1,28.76,1,4,1,141,6
54831,8,1,549.16,3,4,5,345,12
54837,3,1,47.21,5,4,1,541,10
54838,2,1,49.84,5,4,1,541,10
54842,9,1,72.55,2,4,2,242,8
54843,8,2,171.19,3,5,3,353,11
54844,2,1,256.99,5,4,4,544,13
54845,4,1,67.2,4,4,2,442,10
54848,4,1,74.28,4,4,2,442,10
54850,10,1,68.27,1,4,2,142,7
54851,8,1,70.2,3,4,2,342,9
54853,11,1,64.29,1,4,2,142,7
54854,3,2,88.14,5,5,2,552,12
54855,3,1,174.13,5,4,3,543,12
54856,8,1,221.02,3,4,3,343,10
54860,8,1,657.42,3,4,5,345,12
54861,8,1,492.2,3,4,5,345,12
54863,5,1,0.45,4,4,1,441,9
54866,3,1,60.22,5,4,2,542,11
54870,5,1,129.33,4,4,2,442,10
54871,8,1,385.48,3,4,4,344,11
54879,6,1,35.57,3,4,1,341,8
54882,9,1,30.46,2,4,1,241,7
54883,4,1,173.76,4,4,3,443,11
54884,8,2,579.19,3,5,5,355,13
54886,11,1,233.18,1,4,3,143,8
54889,8,2,589.37,3,5,5,355,13
54894,8,1,30.68,3,4,1,341,8
54895,10,1,386.65,1,4,4,144,9
54901,8,1,5.54,3,4,1,341,8
54904,8,1,6.51,3,4,1,341,8
54905,8,1,621.71,3,4,5,345,12
54906,3,1,286.41,5,4,4,544,13
54914,9,1,0.63,2,4,1,241,7
54915,9,1,191.87,2,4,3,243,9
54917,8,1,75.6,3,4,2,342,9
54918,2,2,620.9300000000001,5,5,5,555,15
54921,4,1,322.99,4,4,4,444,12
54922,10,1,347.17,1,4,4,144,9
54926,6,2,86.57000000000001,3,5,2,352,10
54928,11,1,330.96,1,4,4,144,9
54932,11,1,117.89,1,4,2,142,7
54934,4,1,76.83,4,4,2,442,10
54935,4,1,22.35,4,4,1,441,9
54937,4,1,89.54,4,4,2,442,10
54942,8,2,424.77,3,5,5,355,13
54943,8,1,118.81,3,4,2,342,9
54945,5,1,11.64,4,4,1,441,9
54949,8,1,222.88,3,4,3,343,10
54951,8,1,298.47,3,4,4,344,11
54952,11,1,103.74,1,4,2,142,7
54957,8,1,926.3,3,4,5,345,12
54959,8,1,65.56,3,4,2,342,9
54966,8,3,312.87,3,5,4,354,12
54967,2,1,17.64,5,4,1,541,10
54968,7,1,433.26,3,4,5,345,12
54970,4,1,224.94,4,4,3,443,11
54972,2,1,255.04,5,4,4,544,13
54973,8,1,30.7,3,4,1,341,8
54975,3,1,173.96,5,4,3,543,12
54980,9,1,214.52,2,4,3,243,9
54981,5,3,1060.77,4,5,5,455,14
54984,2,2,46.160000000000004,5,5,1,551,11
54986,6,1,54.12,3,4,1,341,8
54987,11,1,248.26,1,4,4,144,9
54990,11,1,122.61,1,4,2,142,7
54993,8,1,54.63,3,4,1,341,8
54996,8,1,402.69,3,4,4,344,11
54997,6,1,79.56,3,4,2,342,9
54998,8,1,433.12,3,4,5,345,12
55011,4,2,360.21,4,5,4,454,13
55014,5,2,53.59,4,5,1,451,10
55015,5,2,470.31000000000006,4,5,5,455,14
55016,8,1,896.45,3,4,5,345,12
55017,8,1,661.6,3,4,5,345,12
55018,9,1,65.4,2,4,2,242,8
55019,2,1,366.02,5,4,4,544,13
55021,2,2,237.43,5,5,4,554,14
55023,5,1,0.93,4,4,1,441,9
55027,6,1,415.93,3,4,5,345,12
55028,3,1,184.95,5,4,3,543,12
55034,2,2,61.34,5,5,2,552,12
55038,8,1,138.56,3,4,3,343,10
55041,11,1,404.81,1,4,4,144,9
55042,3,2,472.81000000000006,5,5,5,555,15
55043,2,2,330.21,5,5,4,554,14
55045,11,1,197.88,1,4,3,143,8
55047,4,1,23.0,4,4,1,441,9
55052,8,1,781.03,3,4,5,345,12
55053,3,2,261.65,5,5,4,554,14
55058,8,1,420.13,3,4,5,345,12
55066,8,1,77.22,3,4,2,342,9
55068,8,1,473.28,3,4,5,345,12
55072,3,1,342.08,5,4,4,544,13
55074,4,2,216.6,4,5,3,453,12
55076,8,1,70.26,3,4,2,342,9
55078,8,2,668.62,3,5,5,355,13
55082,2,1,223.07,5,4,3,543,12
55087,8,1,117.2,3,4,2,342,9
55088,6,2,262.78999999999996,3,5,4,354,12
55090,2,3,524.6899999999999,5,5,5,555,15
55093,11,1,173.17,1,4,3,143,8
55095,11,1,436.16,1,4,5,145,10
55096,3,1,869.09,5,4,5,545,14
55097,8,1,268.67,3,4,4,344,11
55098,11,1,15.1,1,4,1,141,6
55103,2,1,77.31,5,4,2,542,11
55105,8,1,522.4,3,4,5,345,12
55109,4,1,101.11,4,4,2,442,10
55111,8,1,95.48,3,4,2,342,9
55113,9,1,239.24,2,4,4,244,10
55115,10,1,257.32,1,4,4,144,9
55118,9,1,6.14,2,4,1,241,7
55122,8,2,622.63,3,5,5,355,13
55126,8,1,638.48,3,4,5,345,12
55130,4,1,71.03,4,4,2,442,10
55131,8,1,1078.52,3,4,5,345,12
55132,2,2,878.56,5,5,5,555,15
55136,10,2,500.34000000000003,1,5,5,155,11
55137,5,2,381.69,4,5,4,454,13
55142,11,1,127.33,1,4,2,142,7
55143,8,1,451.95,3,4,5,345,12
55151,10,1,213.94,1,4,3,143,8
55152,9,1,259.34,2,4,4,244,10
55153,7,2,176.65,3,5,3,353,11
55154,5,1,13.09,4,4,1,441,9
55156,10,1,103.78,1,4,2,142,7
55158,6,2,928.14,3,5,5,355,13
55162,8,3,1464.7,3,5,5,355,13
55163,6,2,1144.95,3,5,5,355,13
55165,9,1,36.17,2,4,1,241,7
55166,8,1,731.03,3,4,5,345,12
55167,6,1,53.03,3,4,1,341,8
55168,6,1,567.72,3,4,5,345,12
55173,6,1,65.48,3,4,2,342,9
55176,10,1,83.44,1,4,2,142,7
55184,10,1,136.83,1,4,3,143,8
55185,8,1,43.31,3,4,1,341,8
55187,6,1,255.35,3,4,4,344,11
55189,4,1,52.61,4,4,1,441,9
55194,5,2,458.12,4,5,5,455,14
55198,5,3,402.88,4,5,4,454,13
55201,8,2,552.02,3,5,5,355,13
55202,9,1,278.24,2,4,4,244,10
55209,9,1,152.41,2,4,3,243,9
55213,2,1,948.21,5,4,5,545,14
55216,6,3,796.02,3,5,5,355,13
55217,11,1,56.74,1,4,1,141,6
55223,8,2,144.89,3,5,3,353,11
55226,9,1,140.98,2,4,3,243,9
55228,8,1,64.53,3,4,2,342,9
55230,6,1,357.56,3,4,4,344,11
55231,8,1,378.75,3,4,4,344,11
55236,10,1,251.16,1,4,4,144,9
55237,4,1,319.87,4,4,4,444,12
55239,11,1,1.5,1,4,1,141,6
55240,8,3,283.3,3,5,4,354,12
55241,2,1,156.3,5,4,3,543,12
55242,5,2,95.92,4,5,2,452,11
55243,11,1,103.02,1,4,2,142,7
55249,4,2,1132.88,4,5,5,455,14
55250,5,2,327.95,4,5,4,454,13
55251,11,1,318.4,1,4,4,144,9
55254,8,1,21.41,3,4,1,341,8
55256,11,1,63.44,1,4,2,142,7
55258,2,2,133.63,5,5,3,553,13
55260,8,1,18.55,3,4,1,341,8
55261,4,2,139.56,4,5,3,453,12
55267,6,1,21.32,3,4,1,341,8
55268,9,1,213.18,2,4,3,243,9
55273,10,1,69.34,1,4,2,142,7
55275,11,1,180.8,1,4,3,143,8
55277,3,1,153.41,5,4,3,543,12
55278,8,1,443.23,3,4,5,345,12
55279,5,1,5.7,4,4,1,441,9
55281,3,1,94.24,5,4,2,542,11
55282,2,2,108.07,5,5,2,552,12
55283,6,1,220.28,3,4,3,343,10
55286,2,2,230.32999999999998,5,5,3,553,13
55287,10,1,525.88,1,4,5,145,10
55292,4,1,3.57,4,4,1,441,9
55295,11,1,721.81,1,4,5,145,10
55296,5,1,224.77,4,4,3,443,11
55298,6,1,461.42,3,4,5,345,12
55299,8,1,1380.36,3,4,5,345,12
55300,3,2,112.49000000000001,5,5,2,552,12
55302,3,2,95.33000000000001,5,5,2,552,12
55303,8,1,219.15,3,4,3,343,10
55308,4,1,157.41,4,4,3,443,11
55310,8,1,84.91,3,4,2,342,9
55311,11,1,458.54,1,4,5,145,10
55312,9,1,65.55,2,4,2,242,8
55313,10,1,126.48,1,4,2,142,7
55314,8,3,1221.52,3,5,5,355,13
55315,5,1,0.28,4,4,1,441,9
55317,2,1,288.61,5,4,4,544,13
55320,6,1,75.36,3,4,2,342,9
55324,9,1,194.24,2,4,3,243,9
55327,8,1,958.3,3,4,5,345,12
55332,3,1,199.31,5,4,3,543,12
55334,4,1,129.95,4,4,3,443,11
55341,4,2,511.46999999999997,4,5,5,455,14
55345,3,1,153.0,5,4,3,543,12
55352,2,3,188.76999999999998,5,5,3,553,13
55353,6,1,177.75,3,4,3,343,10
55364,6,2,148.21,3,5,3,353,11
55365,11,1,52.17,1,4,1,141,6
55366,3,1,2.69,5,4,1,541,10
55367,4,1,148.3,4,4,3,443,11
55371,8,1,1.24,3,4,1,341,8
55374,8,1,247.34,3,4,4,344,11
55376,6,1,49.42,3,4,1,341,8
55378,11,1,118.5,1,4,2,142,7
55379,5,1,113.26,4,4,2,442,10
55380,4,1,206.53,4,4,3,443,11
55381,8,1,152.64,3,4,3,343,10
55385,8,1,232.49,3,4,3,343,10
55388,3,2,270.93,5,5,4,554,14
55390,11,1,26.18,1,4,1,141,6
55394,6,1,19.48,3,4,1,341,8
55395,8,1,89.42,3,4,2,342,9
55396,9,1,122.61,2,4,2,242,8
55398,5,2,371.28,4,5,4,454,13
55400,6,1,95.11,3,4,2,342,9
55403,8,2,513.37,3,5,5,355,13
55405,3,1,51.12,5,4,1,541,10
55406,9,1,4.45,2,4,1,241,7
55408,5,1,22.72,4,4,1,441,9
55409,3,1,17.08,5,4,1,541,10
55410,8,1,389.06,3,4,4,344,11
55411,8,1,272.71,3,4,4,344,11
55414,10,1,284.34,1,4,4,144,9
55421,6,1,63.72,3,4,2,342,9
55423,8,1,389.84,3,4,4,344,11
55424,3,1,980.85,5,4,5,545,14
55426,5,2,458.07000000000005,4,5,5,455,14
55428,8,2,391.52,3,5,4,354,12
55431,6,1,3.83,3,4,1,341,8
55432,2,1,10.32,5,4,1,541,10
55433,11,1,15.04,1,4,1,141,6
55438,8,1,116.82,3,4,2,342,9
55440,8,2,1174.61,3,5,5,355,13
55443,4,2,530.0899999999999,4,5,5,455,14
55444,5,1,35.65,4,4,1,441,9
55448,4,2,604.21,4,5,5,455,14
55449,6,1,833.5,3,4,5,345,12
55450,3,2,78.28999999999999,5,5,2,552,12
55451,10,1,62.0,1,4,2,142,7
55454,10,2,128.35000000000002,1,5,2,152,8
55461,8,1,149.41,3,4,3,343,10
55462,10,1,109.01,1,4,2,142,7
55463,6,1,64.26,3,4,2,342,9
55465,7,1,12.31,3,4,1,341,8
55466,9,1,173.61,2,4,3,243,9
55469,8,1,76.43,3,4,2,342,9
55472,6,1,98.55,3,4,2,342,9
55473,10,1,35.83,1,4,1,141,6
55476,8,1,1008.82,3,4,5,345,12
55477,6,1,39.95,3,4,1,341,8
55483,4,1,111.16,4,4,2,442,10
55484,6,2,169.51999999999998,3,5,3,353,11
55488,2,1,2.38,5,4,1,541,10
55492,8,1,37.53,3,4,1,341,8
55494,11,1,317.82,1,4,4,144,9
55496,9,1,87.21,2,4,2,242,8
55497,8,1,14.76,3,4,1,341,8
55501,10,1,167.18,1,4,3,143,8
55503,2,2,368.73,5,5,4,554,14
55504,8,1,315.8,3,4,4,344,11
55508,11,1,125.22,1,4,2,142,7
55511,2,1,115.72,5,4,2,542,11
55512,6,2,555.3100000000001,3,5,5,355,13
55513,4,2,161.98000000000002,4,5,3,453,12
55514,2,1,61.79,5,4,2,542,11
55517,6,2,1491.77,3,5,5,355,13
55518,8,2,323.23,3,5,4,354,12
55520,10,2,787.2,1,5,5,155,11
55521,4,1,191.25,4,4,3,443,11
55522,4,2,796.78,4,5,5,455,14
55523,3,1,194.58,5,4,3,543,12
55524,5,1,56.94,4,4,2,442,10
55526,2,1,242.23,5,4,4,544,13
55528,10,1,96.45,1,4,2,142,7
55530,8,1,762.51,3,4,5,345,12
55533,8,2,344.35999999999996,3,5,4,354,12
55539,2,2,652.76,5,5,5,555,15
55540,5,2,175.51000000000002,4,5,3,453,12
55542,5,1,231.16,4,4,3,443,11
55544,8,2,613.51,3,5,5,355,13
55549,4,1,153.05,4,4,3,443,11
55551,7,1,135.74,3,4,3,343,10
55554,3,1,349.22,5,4,4,544,13
55555,4,2,511.74,4,5,5,455,14
55557,11,1,285.59,1,4,4,144,9
55562,5,1,183.5,4,4,3,443,11
55565,10,1,280.87,1,4,4,144,9
55568,9,1,234.6,2,4,3,243,9
55569,8,2,419.99,3,5,5,355,13
55574,9,1,557.19,2,4,5,245,11
55575,11,1,276.69,1,4,4,144,9
55577,6,1,342.73,3,4,4,344,11
55582,8,1,63.42,3,4,2,342,9
55584,4,2,180.1,4,5,3,453,12
55586,4,2,424.68,4,5,5,455,14
55594,10,1,66.12,1,4,2,142,7
55596,8,1,57.1,3,4,2,342,9
55598,8,1,79.61,3,4,2,342,9
55599,2,3,925.76,5,5,5,555,15
55600,8,1,1018.12,3,4,5,345,12
55603,4,1,72.06,4,4,2,442,10
55609,4,1,50.81,4,4,1,441,9
55613,8,1,70.96,3,4,2,342,9
55614,6,1,5.85,3,4,1,341,8
55617,8,1,214.62,3,4,3,343,10
55619,6,1,4.56,3,4,1,341,8
55620,8,1,300.39,3,4,4,344,11
55622,6,1,168.5,3,4,3,343,10
